,Unnamed: 0_level_0,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,derived,derived,derived,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata
,Unnamed: 0_level_1,BO3,BO4,BT,CO2,CO3,DIC,HCO3,P_in,S_in,TA,T_in,pCO2,BOH4/DIC,BOH4_HCO3,deep_omega,B/Ca,B/Ca.1,B/Ca.2,B/Ca.3,B/Ca_std,BOH4_HCO3,BT,DIC,PO4,TA,TP,TS,depth_m,n,pHtot,pHtot_std,sal,sal_std,temp_C,temp_C_MgCa,temp_C_d18O,temp_C_std,Core,Description,Site,comments,core_depth_m,doi,lat,lon,sample_depth,shortref,site_info,size_fraction,species
11,11,340.4271770799868,103.54042292001327,443.96760000000006,11.426208361499196,256.345893571865,2225.0,1957.227898066636,,37.38,2580.0000000000005,23.23,390.7047877176806,0.0418,0.046,3.26,141.5,,,,,,,2225.0,0.15,2580.0,,,,,8.161,0.05,37.38,0.2,23.23,,,3.0,,sensu lato,MC655,,,10.1002/2014GC005514,38.42,5.4,,Henehan2015,,300-355,Globigerinoides ruber (white)
12,12,324.43133121009663,112.17244021847479,436.6037714285714,9.237359870774565,269.95206192063097,2013.6,1734.4105782085944,,36.76,2396.7,28.38,357.63343004602143,0.0564,0.0656,1.34,145.5,,,,,,,2013.6,0.403,2396.7,,,,,8.092,0.068,36.76,1.23,28.38,,,5.55,,sensu lato,MC120,,,10.1002/2014GC005514,12.47,45.38,,Henehan2015,,300-355,Globigerinoides ruber (white)
13,13,311.1688734078245,113.67652659217556,424.8454,8.312816453487939,269.3734752495964,1956.8,1679.1137082969155,,35.77,2341.300000000001,26.81,308.4131294504268,0.0588,0.0685,0.98,119.4,,,,,,,1956.8,0.117,2341.3,,,,,8.141,0.008,35.77,0.35,26.81,,,3.97,,sensu lato,ODP 664,,,10.1002/2014GC005514,0.1,?23.23,,Henehan2015,,300-355,Globigerinoides ruber (white)
14,14,309.68644045172334,115.75281669113392,425.43925714285723,7.9643472844549175,266.6547501269145,1978.9,1704.2809025886304,,35.82,2360.7,21.95,261.1455957493115,0.0592,0.0686,1.65,122.2,,,,,,,1978.9,0.199,2360.7,,,,,8.207,0.03,35.82,0.11,21.95,,,3.98,,sensu lato,G4,,,10.1002/2014GC005514,?28.42,167.25,,Henehan2015,,300-355,Globigerinoides ruber (white)
15,15,320.7460681635375,107.54370326503398,428.2897714285714,9.040063535102245,240.46952291943694,2021.0,1771.4904135454608,,36.06,2365.2000000000007,18.4,269.1704208607595,0.0538,0.0614,0.92,116.0,,,,,,,2021.0,0.091,2365.2,,,,,8.201,0.018000000000000002,36.06,0.09,18.4,,,3.74,,sensu lato,MC436,,,10.1002/2014GC005514,39.8,?21.06,,Henehan2015,,300-355,Globigerinoides ruber (white)
16,16,312.4710552997554,119.50063041453035,431.97168571428574,7.966054318190732,283.6842626963005,1970.2,1678.5496829855088,,36.37,2375.7,26.86,296.81748189108396,0.0613,0.0719,1.22,165.1,,,,,,,1970.2,0.482,2375.7,,,,,8.156,0.02,36.37,0.21,26.86,,,3.64,,sensu lato,MC497,,,10.1002/2014GC005514,23.53,63.31,,Henehan2015,,300-355,Globigerinoides ruber (white)
17,17,302.1682374102935,120.89559116113509,423.06382857142853,7.417707149271309,288.4763313599302,1929.1,1633.205961490799,,35.62,2342.1999999999994,27.5,279.6166306347129,0.0634,0.0748,1.76,133.5,,,,,,,1929.1,0.077,2342.2,,,,,8.174,0.012,35.62,0.82,27.5,,,2.0,,sensu lato,MC423,,,10.1002/2014GC005514,17.75,?65.59,,Henehan2015,,300-355,Globigerinoides ruber (white)
18,18,293.29648496224695,119.90931503775299,413.2058,7.0688780107496205,286.5143983376349,1876.2,1582.6167236516155,,34.79,2287.699999999999,28.63,272.5730385877063,0.0647,0.0766,2.59,113.9,,,,,,,1876.2,0.215,2287.7,,,,,8.175,0.023,34.79,0.24,28.63,,,1.45,,sensu lato,T329,,,10.1002/2014GC005514,?12.96,173.57,,Henehan2015,,300-355,Globigerinoides ruber (white)
19,19,321.1031761676433,112.76885240378529,433.87202857142853,8.686170473012288,255.6836497237161,2028.4,1764.0301798032722,,36.53,2394.2,19.83,269.9064537620058,0.0572,0.0657,1.56,121.6,,,,,,,2028.4,0.19,2394.2,,,,,8.187999999999999,0.006,36.53,0.13,19.83,,,3.84,,sensu lato,GeoB4216-1a,,,10.1002/2014GC005514,30.63,?12.40,,Henehan2015,,300-355,Globigerinoides ruber (white)
20,20,313.40961067994783,110.60438932005226,424.01400000000007,8.453323086752306,249.60230667652343,1995.1,1737.044370236724,,35.7,2352.7,19.33,257.87915578124023,0.056,0.0643,1.02,102.5,,,,,,,1995.1,0.29100000000000004,2352.7,,,,,8.213,0.014,35.7,0.13,19.33,,,3.74,,sensu lato,OC476-SR223,,,10.1002/2014GC005514,?33.53,166.53,,Henehan2015,,300-355,Globigerinoides ruber (white)
21,21,301.62603339239286,120.48762375046421,422.1136571428572,7.421404488343541,287.64888126210764,1926.0,1630.9297142495489,,35.54,2337.900000000001,27.59,280.2465895715402,0.0633,0.0747,0.98,110.8,,,,,,,1926.0,0.077,2337.9,,,,,8.173,0.013,35.54,0.48,27.59,,,1.08,,sensu lato,MC420,,,10.1002/2014GC005514,17.04,?66.00,,Henehan2015,,355-400,Globigerinoides ruber (white)
22,22,309.68644045172334,115.75281669113392,425.43925714285723,7.9643472844549175,266.6547501269145,1978.9,1704.2809025886304,,35.82,2360.7,21.95,261.1455957493115,0.0592,0.0686,1.65,136.4,,,,,,,1978.9,0.199,2360.7,,,,,8.207,0.03,35.82,0.11,21.95,,,3.98,,sensu lato,G4,,,10.1002/2014GC005514,?28.42,167.25,,Henehan2015,,355-400,Globigerinoides ruber (white)
23,23,324.43133121009663,112.17244021847479,436.6037714285714,9.237359870774565,269.95206192063097,2013.6,1734.4105782085944,,36.76,2396.7,28.38,357.63343004602143,0.0564,0.0656,1.34,132.9,,,,,,,2013.6,0.403,2396.7,,,,,8.092,0.068,36.76,1.23,28.38,,,5.55,,sensu stricto,MC120,,,10.1002/2014GC005514,12.47,45.38,,Henehan2015,,250-300,Globigerinoides ruber (white)
24,24,337.864669072847,99.68927378429588,437.5539428571429,11.101240214366165,234.4545030522705,2081.8,1836.244256733364,,36.84,2411.600000000001,24.26,388.67749592977026,0.0592,0.0562,5.52,121.5,,,,,,,2081.8,0.06,2411.6,,,,,8.066,0.018000000000000002,36.84,0.11,24.26,,,1.97,,sensu stricto,CAR22(z),,,10.1002/2014GC005514,10.5,?64.66,,Henehan2015,,250-300,Globigerinoides ruber (white)
25,25,293.29648496224695,119.90931503775299,413.2058,7.0688780107496205,286.5143983376349,1876.2,1582.6167236516155,,34.79,2287.699999999999,28.63,272.5730385877063,0.0647,0.0766,2.59,141.0,,,,,,,1876.2,0.215,2287.7,,,,,8.175,0.023,34.79,0.24,28.63,,,1.45,,sensu stricto,T329,,,10.1002/2014GC005514,?12.96,173.57,,Henehan2015,,250-300,Globigerinoides ruber (white)
26,26,302.9921433446215,108.07577094109284,411.0679142857143,8.426647958801198,260.06123861487924,1905.3,1636.8121134263197,,34.61,2276.100000000001,29.41,330.6028731066503,0.0574,0.0668,0.92,99.1,,,,,,,1905.3,0.151,2276.1,,,,,8.107999999999999,0.064,34.61,0.51,29.41,,,0.36,,sensu stricto,GGC48,,,10.1002/2014GC005514,0,161,,Henehan2015,,250-300,Globigerinoides ruber (white)
27,27,342.0589418987135,137.77762952985802,479.83657142857146,7.817572137267254,312.0600408136356,2058.4,1738.5223870490977,,40.4,2509.4999999999995,23.76,275.33135563817945,0.0679,0.0803,4.48,121.3,,,,,,,2058.4,0.129,2509.5,,,,,8.192,0.008,40.4,0.22,23.76,,,4.25,,sensu stricto,Eilat,,,10.1002/2014GC005514,29.5,34.92,,Henehan2015,,250-300,Globigerinoides ruber (white)
28,28,313.40961067994783,110.60438932005226,424.01400000000007,8.453323086752306,249.60230667652343,1995.1,1737.044370236724,,35.7,2352.7,19.33,257.87915578124023,0.056,0.0643,1.02,95.1,,,,,,,1995.1,0.29100000000000004,2352.7,,,,,8.213,0.014,35.7,0.13,19.33,,,3.74,,sensu stricto,OC476-SR223,,,10.1002/2014GC005514,?33.53,166.53,,Henehan2015,,250-355,Globigerinoides ruber (white)
29,29,324.43133121009663,112.17244021847479,436.6037714285714,9.237359870774565,269.95206192063097,2013.6,1734.4105782085944,,36.76,2396.7,28.38,357.63343004602143,0.0564,0.0656,1.34,144.9,,,,,,,2013.6,0.403,2396.7,,,,,8.092,0.068,36.76,1.23,28.38,,,5.55,,sensu stricto,MC120,,,10.1002/2014GC005514,12.47,45.38,,Henehan2015,,300-355,Globigerinoides ruber (white)
30,30,324.43133121009663,112.17244021847479,436.6037714285714,9.237359870774565,269.95206192063097,2013.6,1734.4105782085944,,36.76,2396.7,28.38,357.63343004602143,0.0564,0.0656,1.34,166.0,,,,,,,2013.6,0.403,2396.7,,,,,8.092,0.068,36.76,1.23,28.38,,,5.55,,sensu stricto,MC120,,,10.1002/2014GC005514,12.47,45.38,,Henehan2015,,300-355,Globigerinoides ruber (white)
31,31,312.4710552997554,119.50063041453035,431.97168571428574,7.966054318190732,283.6842626963005,1970.2,1678.5496829855088,,36.37,2375.7,26.86,296.81748189108396,0.0613,0.0719,1.22,160.6,,,,,,,1970.2,0.482,2375.7,,,,,8.156,0.02,36.37,0.21,26.86,,,3.64,,sensu stricto,MC497,,,10.1002/2014GC005514,23.53,63.31,,Henehan2015,,300-355,Globigerinoides ruber (white)
32,32,311.1688734078245,113.67652659217556,424.8454,8.312816453487939,269.3734752495964,1956.8,1679.1137082969155,,35.77,2341.300000000001,26.81,308.4131294504268,0.0588,0.0685,0.98,107.4,,,,,,,1956.8,0.117,2341.3,,,,,8.141,0.008,35.77,0.35,26.81,,,3.97,,sensu stricto,ODP 664,,,10.1002/2014GC005514,0.1,?23.23,,Henehan2015,,300-355,Globigerinoides ruber (white)
33,33,309.68644045172334,115.75281669113392,425.43925714285723,7.9643472844549175,266.6547501269145,1978.9,1704.2809025886304,,35.82,2360.7,21.95,261.1455957493115,0.0592,0.0686,1.65,119.7,,,,,,,1978.9,0.199,2360.7,,,,,8.207,0.03,35.82,0.11,21.95,,,3.98,,sensu stricto,G4,,,10.1002/2014GC005514,?28.42,167.25,,Henehan2015,,300-355,Globigerinoides ruber (white)
34,34,337.864669072847,99.68927378429588,437.5539428571429,11.101240214366165,234.4545030522705,2081.8,1836.244256733364,,36.84,2411.600000000001,24.26,388.67749592977026,0.0496,0.0562,5.52,129.7,,,,,,,2081.8,0.06,2411.6,,,,,8.066,0.018000000000000002,36.84,0.11,24.26,,,1.97,,sensu stricto,CAR22(z),,,10.1002/2014GC005514,10.5,?64.66,,Henehan2015,,300-355,Globigerinoides ruber (white)
35,35,302.9921433446215,108.07577094109284,411.0679142857143,8.426647958801198,260.06123861487924,1905.3,1636.8121134263197,,34.61,2276.100000000001,29.41,330.6028731066503,0.0574,0.0668,0.92,103.2,,,,,,,1905.3,0.151,2276.1,,,,,8.107999999999999,0.064,34.61,0.51,29.41,,,0.36,,sensu stricto,GGC48,,,10.1002/2014GC005514,0,161,,Henehan2015,,300-355,Globigerinoides ruber (white)
36,36,293.29648496224695,119.90931503775299,413.2058,7.0688780107496205,286.5143983376349,1876.2,1582.6167236516155,,34.79,2287.699999999999,28.63,272.5730385877063,0.0647,0.0766,2.59,131.1,,,,,,,1876.2,0.215,2287.7,,,,,8.175,0.023,34.79,0.24,28.63,,,1.45,,sensu stricto,T329,,,10.1002/2014GC005514,?12.96,173.57,,Henehan2015,,300-355,Globigerinoides ruber (white)
37,37,293.29648496224695,119.90931503775299,413.2058,7.0688780107496205,286.5143983376349,1876.2,1582.6167236516155,,34.79,2287.699999999999,28.63,272.5730385877063,0.0647,0.0766,2.59,144.7,,,,,,,1876.2,0.215,2287.7,,,,,8.175,0.023,34.79,0.24,28.63,,,1.45,,sensu stricto,T329,,,10.1002/2014GC005514,?12.96,173.57,,Henehan2015,,300-355,Globigerinoides ruber (white)
38,38,324.43133121009663,112.17244021847479,436.6037714285714,9.237359870774565,269.95206192063097,2013.6,1734.4105782085944,,36.76,2396.7,28.38,357.63343004602143,0.0564,0.0656,1.34,136.7,,,,,,,2013.6,0.403,2396.7,,,,,8.092,0.068,36.76,1.23,28.38,,,5.55,,sensu stricto,MC120,,,10.1002/2014GC005514,12.47,45.38,,Henehan2015,,300-355,Globigerinoides ruber (white)
39,39,301.62603339239286,120.48762375046421,422.1136571428572,7.421404488343541,287.64888126210764,1926.0,1630.9297142495489,,35.54,2337.900000000001,27.59,280.2465895715402,0.0633,0.0747,0.98,110.9,,,,,,,1926.0,0.077,2337.9,,,,,8.173,0.013,35.54,0.48,27.59,,,1.08,,sensu stricto,MC420,,,10.1002/2014GC005514,17.04,?66.00,,Henehan2015,,300-355,Globigerinoides ruber (white)
40,40,301.62603339239286,120.48762375046421,422.1136571428572,7.421404488343541,287.64888126210764,1926.0,1630.9297142495489,,35.54,2337.900000000001,27.59,280.2465895715402,0.0633,0.0747,0.98,117.8,,,,,,,1926.0,0.077,2337.9,,,,,8.173,0.013,35.54,0.48,27.59,,,1.08,,sensu stricto,MC420,,,10.1002/2014GC005514,17.04,?66.00,,Henehan2015,,355-400,Globigerinoides ruber (white)
41,41,312.4710552997554,119.50063041453035,431.97168571428574,7.966054318190732,283.6842626963005,1970.2,1678.5496829855088,,36.37,2375.7,26.86,296.81748189108396,0.0613,0.0719,1.22,178.4,,,,,,,1970.2,0.482,2375.7,,,,,8.156,0.02,36.37,0.21,26.86,,,3.64,,sensu stricto,MC497,,,10.1002/2014GC005514,23.53,63.31,,Henehan2015,,355-400,Globigerinoides ruber (white)
42,42,309.68644045172334,115.75281669113392,425.43925714285723,7.9643472844549175,266.6547501269145,1978.9,1704.2809025886304,,35.82,2360.7,21.95,261.1455957493115,0.0592,0.0686,1.65,114.1,,,,,,,1978.9,0.199,2360.7,,,,,8.207,0.03,35.82,0.11,21.95,,,3.98,,sensu stricto,G4,,,10.1002/2014GC005514,?28.42,167.25,,Henehan2015,,355-400,Globigerinoides ruber (white)
43,43,293.29648496224695,119.90931503775299,413.2058,7.0688780107496205,286.5143983376349,1876.2,1582.6167236516155,,34.79,2287.699999999999,28.63,272.5730385877063,0.0647,0.0766,2.59,114.7,,,,,,,1876.2,0.215,2287.7,,,,,8.175,0.023,34.79,0.24,28.63,,,1.45,,sensu stricto,T329,,,10.1002/2014GC005514,?12.96,173.57,,Henehan2015,,355-400,Globigerinoides ruber (white)
44,44,316.29206197079736,89.90622374348844,406.1982857142858,10.811162486737556,209.2736944929512,1962.5,1742.415143020311,,34.2,2257.400000000001,24.5,375.62233830106345,0.0465,0.0526,0.88,115.3,,,,,,,1962.5,0.653,2257.4,,,,,8.059,0.056,34.2,0.26,24.5,,,1.4,,sensu stricto,ODP 847a,,,10.1002/2014GC005514,0.2,?95.32,,Henehan2015,,300-355,Globigerinoides ruber (white)
45,45,307.4975281835247,115.09121467361813,422.58874285714285,8.103039708029003,275.8413053979785,1950.2,1666.2556548939926,,35.58,2343.6,27.73,307.07599117018856,0.0597,0.0699,1.47,113.8,,,,,,,1950.2,0.168,2343.6,,,,,8.138,0.004,35.58,0.81,27.73,,,0.77,,sensu stricto,ODP 925a,,,10.1002/2014GC005514,4.2,?43.48,,Henehan2015,,300-355,Globigerinoides ruber (white)
46,46,311.1688734078245,113.67652659217556,424.8454,8.312816453487939,269.3734752495964,1956.8,1679.1137082969155,,35.77,2341.300000000001,26.81,308.4131294504268,0.0588,0.0685,0.98,108.0,,,,,,,1956.8,0.117,2341.3,,,,,8.137,0.073,35.77,0.35,26.81,,,3.97,,sensu stricto,ODP 664a,,,10.1002/2014GC005514,0.1,?23.23,,Henehan2015,,300-355,Globigerinoides ruber (white)
47,47,301.7379365170699,118.71292062578723,420.45085714285716,7.4914000301311745,281.56258077932887,1909.6,1620.5460191905402,,35.4,2313.500000000001,27.75,283.7733280199585,0.0629,0.0741,1.44,112.4,,,,,,,1909.6,0.08199999999999999,2313.5,,,,,8.163,0.018000000000000002,35.4,0.24,27.75,,,0.7,,sensu stricto,ODP 668a,,,10.1002/2014GC005514,4.77,?20.93,,Henehan2015,,300?355,Globigerinoides ruber (white)
48,48,306.26128204291865,118.58411795708149,424.8454,7.830867888038616,285.6009788765496,1955.6,1662.168153235412,,35.77,2363.000000000001,27.88,298.1131739539445,0.0613,0.07200000000000001,1.15,119.5,,,,,,,1955.6,0.077,2363.0,,,,,8.158,0.019,35.77,0.32,27.88,,,0.98,,sensu stricto,ODP 999a,,,10.1002/2014GC005514,12.75,?78.73,,Henehan2015,,300-355,Globigerinoides ruber (white)
49,49,299.9056769543999,110.21206590274294,410.11774285714284,8.091459697243595,264.9970347297813,1891.8,1618.7115055729748,,34.53,2270.4000000000005,29.5,317.9878098188818,0.059,0.0689,1.03,111.0,,,,,,,1891.8,0.132,2270.4,,,,,8.115,0.023,34.53,0.25,29.5,,,0.19,,sensu stricto,ODP 806a,,,10.1002/2014GC005514,0.32,159.37,,Henehan2015,,300-355,Globigerinoides ruber (white)
50,50,296.64194842141546,127.96590872144164,424.60785714285714,6.698796379709905,303.1451311826834,1896.2,1586.3560724376068,,35.75,2332.8,27.72,254.01876348638146,0.0693,0.0826,1.31,113.4,,,,,,,1896.2,0.142,2332.8,,,,,8.192,0.042,35.75,0.62,27.72,,,0.74,,sensu stricto,GeoB1523-1,,,10.1002/2014GC005514,3.83,?41.62,,Henehan2015,,300-355,Globigerinoides ruber (white)
51,51,311.1688734078245,113.67652659217556,424.8454,8.312816453487939,269.3734752495964,1956.8,1679.1137082969155,,35.77,2341.300000000001,26.81,308.4131294504268,0.0588,0.0685,0.98,113.7,,,,,,,1956.8,0.117,2341.3,,,,,8.141,0.008,35.77,0.35,26.81,,,3.97,,sensu stricto,ODP 664,,,10.1002/2014GC005514,0.1,?23.23,,Henehan2015,,355-425,Globigerinoides ruber (white)
0,0,,,,,,,,,,,,,,,,48.629212855998205,,,,,,,,,,,,,,,,,,,,,,,,,,238.0,10.1016/j.epsl.2017.03.007,59.43988,-140.25412,,Krupinski2017,"EW0408-68MC1, 1-3",,N. incompta
1,1,,,,,,,,,,,,,,,,50.841356291853295,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,10.1016/j.epsl.2017.03.007,-58.688,-169.979,,Krupinski2017,"NBP 9802-St8MC-1, 0-5",,N. incompta
2,2,338.73815579068884,59.40327006645399,398.14142585714285,17.965131249924802,123.92135251145993,2062.242,1920.3555162386153,3.9862059999999997,33.52165,2230.2896000000005,11.834541999999999,432.56246744556825,,,,50.7308595552962,,,,,,,2062.242,,2230.2896,0.8859310182896709,12.435490924609802,39.86206,,,,33.52165,,11.834541999999999,7.050636635609799,11.3845685965229,,,,,,1752.0,10.1016/j.epsl.2017.03.007,32.205999999999996,-117.666,,Krupinski2017,"NH0312-13-7MC2, 0-2",,N. incompta
3,3,336.8146711501076,60.8503625070354,397.6650336571429,17.335922952363838,126.79198883754046,2053.8,1909.672088210096,4.49734,33.48154,2226.866,11.77624,416.5389028313234,,,,51.0947045314496,,,,,,,2053.8,,2226.866,0.908526618628538,11.634038503777198,44.9734,,,,33.48154,,11.77624,6.2554926985288795,11.392651491317999,,,,,,1849.0,10.1016/j.epsl.2017.03.007,32.174,-117.734,,Krupinski2017,"NH0312-17-9MC4, 0-2",,N. incompta
4,4,341.97024282706167,56.68279095865269,398.65303378571434,19.17189760500653,117.9768455387366,2075.9,1938.751256856257,4.1034,33.564725,2234.3274999999994,11.564925,457.75711138562735,,,,43.8453803436765,,,,,,,2075.9,,2234.3275,1.24801909071998,13.2018124542267,41.034,,,,33.564725,,11.564925,7.72612246053177,12.4165595318473,,,,,,1325.0,10.1016/j.epsl.2017.03.007,33.236,-118.632,,Krupinski2017,"NH0312-4-2MC4, 0-2",,N. incompta
5,5,336.3311245236652,61.71439340490628,398.0455179285715,17.026750220237947,128.61913489021364,2049.425,1903.7791148895487,4.221475,33.513575,2225.6175,11.91195,410.96529252810717,,,,49.5099949113805,,,,,,,2049.425,,2225.6175,0.9817375780048421,10.6562379163068,42.21475,,,,33.513575,,11.91195,6.22673134655912,12.437874067181099,,,,,,1906.0,10.1016/j.epsl.2017.03.007,32.571999999999996,-118.115,,Krupinski2017,"NH0412-13-7MC4, 0-2",,N. incompta
6,6,324.53220150217624,81.78010478353809,406.3123062857143,12.046100448759976,169.60040325491275,2034.0238,1852.3772962963271,15.0,34.2096,2276.61,10.387,277.8524650652856,,,,69.9664303952871,,,,,,,2034.0238,,2276.61,0.909,3.609,150.0,,,,34.2096,,10.387,8.20911112631407,10.522204437458099,,,,,,2811.0,10.1016/j.epsl.2017.03.007,-39.016999999999996,-110.51700000000001,,Krupinski2017,"OC170-SR157, 1-3",,N. incompta
7,7,341.11279200436434,59.29538656706423,400.40817857142855,18.3306182308728,124.80548746997515,2081.51666666667,1938.3805609658225,2.3983333333333303,33.7125,2250.0666666666707,12.2,447.0223074746348,,,,51.298097938686,,,,,,,2081.51666666667,,2250.06666666667,0.9416666666666659,12.6166666666667,23.983333333333302,,,,33.7125,,12.2,8.49768896263562,13.6573800302704,,,,,,901.0,10.1016/j.epsl.2017.03.007,33.715416999999995,-118.81975,,Krupinski2017,"ODP 1015A 1H1W, 0-2, 4-6",,N. incompta
8,8,324.15780682784316,88.60022488644253,412.75803171428583,11.243929271639276,193.54760294665883,2016.7093,1811.9177677817013,21.0,34.7523,2292.1600000000194,17.227,321.37378541603005,,,,72.53496350643809,,,,,,,2016.7093,,2292.16,0.52,12.789000000000001,210.0,,,,34.7523,,17.227,5.63476919727025,15.1454661200937,,,,,,3153.0,10.1016/j.epsl.2017.03.007,32.3,134.15,,Krupinski2017,"RC12-139, 1-2",,N. incompta
9,9,336.402268173212,79.19083754107378,415.59310571428574,13.395650925888873,173.3046907459123,2046.5978,1859.8974583281988,4.6,34.991,2290.790000000001,17.482,386.22398868558645,,,,77.9992676470385,,,,,,,2046.5978,,2290.79,1.446,12.83,46.0,,,,34.991,,17.482,8.580182895667571,11.3568031889766,,,,,,2959.0,10.1016/j.epsl.2017.03.007,-2.6,-82.8,,Krupinski2017,"RC9-69, 0-2",,N. incompta
10,10,327.6966260078713,83.49005970641431,411.18668571428566,12.02507847954489,172.49423547324182,2057.7214,1873.2020860472128,15.0,34.62,2304.76,9.42,269.2800295906464,,,,64.1508304820627,,,,,,,2057.7214,,2304.76,0.87,4.67,150.0,,,,34.62,,9.42,7.67441562796075,9.30196653467759,,,,,,2080.0,10.1016/j.epsl.2017.03.007,-44.7917,179.5685,,Krupinski2017,"RR0503-10TC, 2-4",,N. incompta
11,11,,,,,,,,,,,,,,,,59.148804348816796,,,,,,,,,,,,,,,,,,,,,,,,,,2879.0,10.1016/j.epsl.2017.03.007,-46.317,-76.538,,Krupinski2017,"RR9702A-10MC4, 1-3",,N. incompta
12,12,,,,,,,,,,,,,,,,48.3180763801083,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,10.1016/j.epsl.2017.03.007,-40.008,-74.117,,Krupinski2017,RR9702A-22MC3 2-4,,N. incompta
13,13,,,,,,,,,,,,,,,,45.836449539689504,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,10.1016/j.epsl.2017.03.007,-41.297,-74.319,,Krupinski2017,RR9702A-24MC6 2-4,,N. incompta
14,14,336.96786507283775,75.12742207001942,412.0952871428572,14.3258178299821,162.9687626952545,2083.8881,1906.5935194747628,13.75,34.6965,2311.6600000000008,15.085,384.15820054420493,,,,67.1050987610809,,,,,,,2083.8881,,2311.66,1.105,7.015,137.5,,,,34.6965,,15.085,9.109294625094881,17.0048880300732,,,,,,1323.0,10.1016/j.epsl.2017.03.007,-21.359,-81.436,,Krupinski2017,"RR9702A-54MC1, 2-4",,N. incompta
15,15,337.3852063482364,76.51243722319221,413.8976435714286,14.107792955895832,167.26725977785625,2080.9707,1899.5956472662485,12.125,34.84825,2314.8099999999995,16.0905,390.1998757636897,,,,67.94166342400361,,,,,,,2080.9707,,2314.81,1.0185,6.095,121.25,,,,34.84825,,16.0905,9.956000011723392,16.1337829891049,,,,,,2480.0,10.1016/j.epsl.2017.03.007,-20.878,-81.499,,Krupinski2017,"RR9702A-60MC4, 2-4",,N. incompta
16,16,334.8221703235283,62.92226203361458,397.74443235714284,16.615408009888178,131.80573857084588,2051.125,1902.7038534192661,2.8902,33.488225,2232.3350000000005,11.988075,401.9549890902446,,,,55.92155984713779,,,,,,,2051.125,,2232.335,1.12486337843072,10.996604623893301,28.901999999999997,,,,33.488225,,11.988075,9.88781394118294,18.4146302521159,,,,,,585.8,10.1016/j.epsl.2017.03.007,34.280783,-120.0378,,Krupinski2017,SPR0901-10BC ,,N. incompta
17,17,348.6303893752492,51.431372529512316,400.0617619047617,21.96622405034843,107.39854338252636,2104.3333333333303,1974.9685659004554,2.65,33.6833333333333,2244.0333333333297,11.766666666666698,528.2389100481447,,,,42.7939074016827,,,,,,,2104.3333333333303,,2244.03333333333,1.31,16.1533333333333,26.5,,,,33.6833333333333,,11.766666666666698,8.813629205294651,15.8204893500948,,,,,,826.6,10.1016/j.epsl.2017.03.007,33.79932,-118.646781,,Krupinski2017,"T785 PC68, 0-4",,N. incompta
18,18,,,,,,,,,,,,,,,,66.3928393487662,,,,,,,,,,,,,,,,,,,,,,,,,,636.4,10.1016/j.epsl.2017.03.007,33.875484,-118.69386899999999,,Krupinski2017,"T794 PC48, 0-2",,N. incompta
19,19,344.7813640076373,55.21942856379128,400.0007925714285,19.948226557297094,114.72407555000359,2083.93333333333,1949.2610312260294,3.00283333333333,33.6782,2236.8833333333305,11.484533333333301,475.37094291845636,,,,44.18661593251921,,,,,,,2083.93333333333,,2236.88333333333,1.32518423842505,16.5594990881896,30.0283333333333,,,,33.6782,,11.484533333333301,7.80376470842059,12.395809543146,,,,,,602.95,10.1016/j.epsl.2017.03.007,34.017819,-119.2395455,,Krupinski2017,"T819 PC48, 0-2",,N. incompta
20,20,332.3421657726482,83.40296737020898,415.7451331428572,12.403940781762259,183.37980961857747,2020.2507,1824.46694959966,4.34,35.0038,2280.139999999982,18.6114,369.4145459519471,,,,72.67709262354009,,,,,,,2020.2507,,2280.14,1.3342,12.386,43.4,,,,35.0038,,18.6114,12.601949293661301,19.7375749100993,,,,,,712.0,10.1016/j.epsl.2017.03.007,-1.0,-89.35,,Krupinski2017,"V21-29, 5",,N. incompta
21,21,333.83542596938764,82.29215117346955,416.1275771428572,12.661194590741713,180.09517587394933,2027.7386,1834.9822295353088,4.8,35.036,2282.8099999999995,18.018,370.8173497960769,,,,71.17012740524021,,,,,,,2027.7386,,2282.81,1.3940000000000001,13.03,48.0,,,,35.036,,18.018,13.1605374907827,21.077824767413198,,,,,,617.0,10.1016/j.epsl.2017.03.007,-1.2,-89.7,,Krupinski2017,"V21-30A, 0-2",,N. incompta
22,22,348.83754715339063,67.43018027518075,416.26772742857145,16.90016802944608,145.77632434690926,2107.5004,1944.8239076236448,7.5,35.0478,2308.13,15.542,460.36454093786887,,,,59.845776305527004,,,,,,,2107.5004,,2308.13,1.682,17.018,75.0,,,,35.0478,,15.542,7.551055963703999,15.520881850943901,,,,,,3535.0,10.1016/j.epsl.2017.03.007,-3.01,-95.07,,Krupinski2017,"VNTR01-12GC, 7-9",,N. incompta
