Sample,Date,Time,6Li,7Li,7Li/6Li,Beta,6Li_SE,7Li_SE,7Li/6Li_SE,Beta_SE,Run
Wash,08/10/18,09:16:59,0.000740404453433,0.003656458121646,4.93212046819967,5.8704858566333,5.48795241908885E-06,2.59480479011913E-05,0.011607473804708,0.015284680369473,4
Blank,08/10/18,09:20:11,0.000742567070064,0.003633839875479,4.89314684177394,5.9223654519239,2.77420460480267E-06,2.12795902185641E-05,0.016053286779989,0.021371113760331,4
3.1 post,08/10/18,09:23:02,0.078328542208329,0.37306209059843,4.76295640235204,6.09688139085841,6.66755912432163E-05,0.000330378656405,0.000184542637431,0.000251722411787,4
Wash,08/10/18,09:27:58,0.000782753627432,0.003748707454487,4.7887914401455,6.06202378437977,4.45543276977752E-06,2.48575244262441E-05,0.010272384467132,0.013919151068096,4
Blank,08/10/18,09:31:10,0.000766872087563,0.003683198507989,4.80364944681367,6.0425340181355,5.51780403561852E-06,2.60585190310138E-05,0.01852167377819,0.02505827655778,4
L-SVEC,08/10/18,09:34:01,0.026554539989393,0.375324155935589,14.1340845963757,-0.969134308905928,1.37534870927421E-05,0.000200678724869,0.001238088540638,0.000569035008361,4
Wash,08/10/18,09:39:31,0.000773497177262,0.00384602546836,4.97219880229123,5.81782286215666,4.6395416349382E-06,2.45038298598788E-05,0.00971133761867,0.01267736877843,4
Blank,08/10/18,09:42:44,0.000768622948535,0.003792121199786,4.93322635550317,5.86905879418674,4.06096532221568E-06,2.470508104207E-05,0.011788105142244,0.015545785342311,4
4.1 pre,08/10/18,09:45:36,0.082379710234517,0.392421062303469,4.7637311062898,6.09582489692889,0.000119924099218,0.000579962098766,0.000210892327846,0.000287599086803,4
Wash,08/10/18,09:50:31,0.000798191872831,0.003863133645846,4.84697924604974,5.98363043729149,3.80856358079753E-06,2.24342272901711E-05,0.011822113257761,0.01586268748233,4
Blank,08/10/18,09:53:43,0.000788162340479,0.003787384917844,4.81998065319504,6.01976270673243,3.37725894440099E-06,2.31988313848734E-05,0.009052377573007,0.012191311111046,4
L-SVEC,08/10/18,09:56:34,0.027107000322784,0.38320158663464,14.1365107844369,-0.970249633977305,1.94388626257217E-05,0.000262742971162,0.000798656964449,0.000366984377665,4
Wash,08/10/18,10:01:33,0.000770182326058,0.003860225386799,5.01847698088108,5.75777141544766,3.25001292273305E-06,2.19375225809541E-05,0.012562858359905,0.016263510039382,4
Blank,08/10/18,10:04:45,0.000761473244332,0.003765795842399,4.94480591449506,5.85396307704521,3.75079352045383E-06,2.50539010482355E-05,0.013874806071721,0.018278180325715,4
4.1 pre,08/10/18,10:07:36,0.084286331040849,0.401397075086251,4.76230297086444,6.09777266615203,4.80160663714742E-05,0.000231369071156,0.000182902302322,0.000249497627705,4
Wash,08/10/18,10:12:30,0.000815015157364,0.003960943578055,4.8598584238559,5.96618986825714,4.36430864350509E-06,2.42023733597083E-05,0.007914008547902,0.010566817770321,4
Blank,08/10/18,10:15:42,0.000800086597432,0.003862655183781,4.83324787096284,6.00198294006511,3.6118430542765E-06,2.23953865858119E-05,0.010392234444818,0.01400442544982,4
L-SVEC,08/10/18,10:18:33,0.026965594236873,0.380875491572263,14.1243692356183,-0.96466784411378,1.29752613371939E-05,0.000170245046507,0.000746951452025,0.000343520801675,4
Wash,08/10/18,10:23:33,0.000790936071639,0.003972218747712,5.01345713594322,5.76420266220802,4.94778995472497E-06,2.42903661486167E-05,0.011312498003252,0.014614194816347,4
Blank,08/10/18,10:26:46,0.000789640941474,0.003918658532399,4.97086324053587,5.81956724830555,3.38435683693798E-06,2.10362409059986E-05,0.009962001193957,0.013001690644271,4
4.1 post,08/10/18,10:29:38,0.083745938484435,0.398829807959887,4.76253972164694,6.09744974915695,0.00012636595356,0.000611524864069,0.000204137905743,0.000278455028312,4
Wash,08/10/18,10:34:33,0.000832676264954,0.00402106188894,4.83796469465923,5.99558518483083,4.17971075749258E-06,2.76017811448503E-05,0.009174469625636,0.012311591113053,4
Blank,08/10/18,10:37:44,0.000820107648998,0.003967682433654,4.83758052345049,5.99621992822567,4.92051143444905E-06,2.80396085782761E-05,0.01116038042838,0.015003856879764,4
L-SVEC,08/10/18,10:40:36,0.027576602258039,0.38962397792804,14.1281747946812,-0.966417870419189,2.38920305350592E-05,0.000323279706284,0.000756604975433,0.000347872458033,4
Wash,08/10/18,10:45:36,0.000805722864097,0.004025579106586,5.0016005715115,5.77954559923445,3.84452737208839E-06,2.23092016851494E-05,0.01051064613178,0.01364878199925,4
Blank,08/10/18,10:48:48,0.000786989735071,0.003939636180976,4.99938830309543,5.78235273544118,7.87429682842027E-06,3.9179851984413E-05,0.009041610228625,0.011751350122615,4
4.1 post,08/10/18,10:51:40,0.084078762026076,0.400264486655526,4.76057789697458,6.10012621185598,6.54184587877627E-05,0.000322360821472,0.000172209928564,0.00023500794078,4
Wash,08/10/18,10:56:34,0.000839810711241,0.004070558026683,4.85058464073453,5.97858873203263,4.17300259235825E-06,2.32462498923066E-05,0.007414988091597,0.009949502335234,4
Blank,08/10/18,10:59:47,0.000818908234154,0.003994983457955,4.86970813085028,5.94469065240439,8.24928503827269E-06,4.04139622414035E-05,0.01083594326935,0.012398488417189,4
L-SVEC,08/10/18,11:02:38,0.02705110295411,0.381584911308015,14.1060760614431,-0.956248676647993,1.83961783341729E-05,0.000260809382444,0.001059926198103,0.000488112793459,4
Wash,08/10/18,11:08:06,0.000830922930425,0.004173849070665,5.02276911536205,5.75214512295676,3.49846739217959E-06,2.28920124012488E-05,0.010966747630042,0.014165936897333,4
Blank,08/10/18,11:11:20,0.000814378726374,0.004105316595041,5.0520823567345,5.7144330993568,5.07782772329453E-06,2.15090058710358E-05,0.012926715865198,0.016648625370422,4
6Li ext std,08/10/18,11:14:11,0.028123364762609,0.394079545497955,14.012021610282,-0.912789471067667,3.4579283924862E-05,0.000466023963872,0.000963923488483,0.000446940807049,4
Wash,08/10/18,11:19:07,0.000824353933932,0.004261167379303,5.17603228156296,5.55700837849264,7.18483809497358E-06,3.97653824025445E-05,0.013774952894641,0.017312701157292,4
Blank,08/10/18,11:22:19,0.000821769179626,0.004184734571193,5.09893343603944,5.65431330845697,4.04723403901952E-06,2.56822806969443E-05,0.010114177117896,0.012848612269165,4
L-SVEC,08/10/18,11:25:11,0.02687793126005,0.379499370478816,14.121484031273,-0.963340582286135,1.75868488338507E-05,0.000223788309322,0.000981186110713,0.000451316118721,4
Wash,08/10/18,11:30:10,0.000814175008579,0.004275205579915,5.25103781307931,5.4635212653005,4.0078815340551E-06,2.30494543782668E-05,0.013160079566669,0.016284234004285,4
Blank,08/10/18,11:33:21,0.000825039229099,0.004407415400121,5.21702238335848,5.50617887054653,2.1656021828121E-05,0.000215856258343,0.01958990089385,0.024457885151079,4
6Li ext std,08/10/18,11:36:14,0.028277687229206,0.396618507463443,14.025287355772,-0.91893665825133,4.4844418067182E-05,0.00061615834598,0.001077522604962,0.000499084803164,4
Wash,08/10/18,11:41:09,0.000809653806448,0.004337525285098,5.36765866540028,5.32055555948848,4.23184115919139E-06,2.43226439221756E-05,0.007821603695652,0.009471916783541,4
Blank,08/10/18,11:44:21,0.000803227931594,0.004261885684058,5.29562358498001,5.40833785160384,4.77565711452886E-06,2.63846690824777E-05,0.00811207727589,0.009944505900155,4
L-SVEC,08/10/18,11:47:13,0.026733140614313,0.377688466680765,14.1283918461192,-0.966517777541272,9.24683807008368E-06,0.000125405617627,0.000559875695172,0.000257421559521,4
Wash,08/10/18,11:52:41,0.00080906115987,0.004407226555357,5.45513706905769,5.21562245821843,4.19955549872281E-06,2.62573433484728E-05,0.010122234222838,0.012034859660711,4
Blank,08/10/18,11:55:55,0.000797665623408,0.004322081571859,5.41804089252242,5.26006873185243,4.53798131231953E-06,2.87456685379595E-05,0.013049470930505,0.01566549450936,4
Blank,08/10/18,15:34:50,0.000269858675808,0.000631036878227,2.34656036072763,10.697240724582,1.39489430637355E-06,3.67459899921454E-06,0.012283969623747,0.034058242885477,5
L-SVEC 0.5ppb,08/10/18,15:37:43,0.026157971457061,0.374022490342364,14.2980621474938,-1.04406637930534,1.0158052961722E-05,0.000143389089715,0.001078156154381,0.000489907610844,5
Wash,08/10/18,15:43:01,0.000306207968692,0.000899357540231,2.92826276424908,9.23932690160951,2.10377474979278E-06,4.134307724091E-06,0.015900125139844,0.031283278351594,5
Blank,08/10/18,15:46:12,0.000307607957079,0.000913179971377,2.97587760262102,9.15332640286525,1.1210158941017E-06,3.6975942844943E-06,0.012927688087776,0.028255379099305,5
L-SVEC,08/10/18,15:49:04,0.026120253808444,0.373379052600842,14.2946038044638,-1.0424949943461,3.91143449574848E-05,0.000569791699628,0.000919435964636,0.000417847584194,5
Wash,08/10/18,15:53:58,0.000321292271329,0.001098075132077,3.39205049564034,8.31456235550714,2.33540270950243E-06,1.36880224463388E-05,0.050333672988757,0.095222204921827,5
Blank,08/10/18,15:57:11,0.000325855657151,0.001048022613065,3.22710289693057,8.62720613608655,1.47373013637263E-06,6.20521948113494E-06,0.016166816715844,0.032624024736816,5
L-SVEC,08/10/18,16:00:02,0.026215380696516,0.374653567858359,14.2913689084516,-1.04102451168926,1.98547804053787E-05,0.000279363054594,0.001193508449644,0.000542483064766,5
Wash,08/10/18,16:04:52,0.000335794464134,0.001161272572277,3.45192852904,8.18892362805488,1.48750376229644E-06,6.25129151022839E-06,0.01190738787987,0.022398589195211,5
Blank,08/10/18,16:08:04,0.000334563300103,0.001147031348612,3.4368790343204,8.21712102167905,1.82546029023931E-06,6.75877432398905E-06,0.010116207635202,0.019195645221015,5
7Li ext std,08/10/18,16:10:55,0.024622041592472,0.362094357132568,14.7064821186944,-1.22702684315018,3.08886949163504E-05,0.000459813838987,0.000813381851311,0.000359285251184,5
Wash,08/10/18,16:15:49,0.00034573502909,0.001255767123198,3.64777460211257,7.83128369150824,1.84708595468923E-06,6.64426470592282E-06,0.01866932822819,0.033407701000338,5
Blank,08/10/18,16:19:02,0.000335739584715,0.001210490642247,3.62181120443735,7.87952992577665,2.84674517021497E-06,1.16916400282396E-05,0.027516976306889,0.049472379038135,5
L-SVEC,08/10/18,16:21:53,0.02610275889716,0.372919001099207,14.2871719264112,-1.03911686865332,1.60738902010567E-05,0.00022715155329,0.00066241517322,0.000301197616878,5
Wash,08/10/18,16:26:43,0.000344849885987,0.001307065969254,3.7996909757113,7.56532562772221,1.32053282939238E-06,4.8201686494539E-06,0.012617227885245,0.02152480120797,5
Blank,08/10/18,16:29:55,0.000342560390949,0.001268842018266,3.70478609316338,7.73037520514002,1.55262274114377E-06,7.42249077830059E-06,0.018557870867717,0.032389337337148,5
7Li ext std,08/10/18,16:32:47,0.024880115510308,0.365847729877712,14.7048985249911,-1.22632730112235,2.84976291596381E-05,0.000419393032036,0.000808158419355,0.000357015720432,5
Wash,08/10/18,16:37:42,0.000350245028672,0.001350491461746,3.85645389773065,7.46975934440816,1.75207841631961E-06,7.46127181723105E-06,0.018377282756484,0.030998883323595,5
Blank,08/10/18,16:40:52,0.000342353537006,0.001328402082205,3.8824101002613,7.42814191412952,3.63092322861517E-06,1.40299924560754E-05,0.028699559884967,0.047924077806644,5
L-SVEC,08/10/18,16:43:44,0.025998291724821,0.371369031266515,14.2843632281262,-1.03783951616148,1.58330122302289E-05,0.000226630989618,0.000905925456206,0.000411981035453,5
Blank,08/10/18,16:48:33,0.000356769225145,0.001422456840573,3.99515044661944,7.2396276389296,1.6480104588192E-06,7.45956684827722E-06,0.014787599038253,0.024075075430034,5
Wash,08/10/18,16:51:25,0.000350297957061,0.001366476456603,3.90108190882101,7.39645780082154,2.22759266419688E-06,1.23840496101832E-05,0.02647905608122,0.044132400291061,5
6Li ext std,08/10/18,16:54:36,0.025440673965389,0.360383894897529,14.1660778877238,-0.983822407789399,2.96014579891889E-05,0.000415005071216,0.000854928013924,0.000392025899913,5
Wash,08/10/18,16:59:31,0.000352178347643,0.001431905144473,4.06785457945099,7.12326284562535,3.26407074916717E-06,1.12866759382474E-05,0.020665306546007,0.033001627257878,5
Blank,08/10/18,17:02:41,0.000355331240434,0.00141624463858,3.9718435912603,7.27805848063786,2.16679250802075E-06,1.22813434885576E-05,0.018176807894267,0.029738187936149,5
L-SVEC,08/10/18,17:05:33,0.026012442630079,0.371571701908633,14.2848850602621,-1.0380768328801,1.53494512984814E-05,0.000216264422777,0.000918051815581,0.000417505592419,5
Wash,08/10/18,17:10:23,0.000359519423687,0.001472297850883,4.09562738636638,7.06236230136701,1.77230567282106E-06,9.5663937534148E-06,0.022628337240989,0.033243736170494,5
Blank,08/10/18,17:13:34,0.000359592021969,0.001481743936971,4.10686372665383,7.06092855085003,1.75839695218421E-06,1.16722957896982E-05,0.01908172733925,0.030095739973127,5
6Li ext std,08/10/18,17:16:26,0.025416113970126,0.359970104211508,14.1637631255271,-0.98276059337251,4.60362269473257E-05,0.000653144634429,0.001175289384539,0.000539062587453,5
Wash,08/10/18,17:21:21,0.000362926615162,0.001522426667557,4.18157194838143,6.943708853858,1.90611095809813E-06,7.90521136565647E-06,0.018599369197336,0.028728990482025,5
Blank,08/10/18,17:24:32,0.000359329205532,0.001488461951392,4.1290129067942,7.02633203096292,2.12836618745522E-06,1.03085874049571E-05,0.021509197655386,0.034084090595284,5
L-SVEC,08/10/18,17:27:25,0.025823449690863,0.368613272233173,14.2748867952822,-1.03352841596631,3.71081762954918E-05,0.000540731409209,0.001009293729346,0.00045931751532,5
Wash,08/10/18,17:32:43,0.000366715046794,0.001590524696635,4.32781628142758,6.72034045285471,2.10028867422671E-06,8.69901118585047E-06,0.018720912874666,0.028038250275229,5
Blank,08/10/18,17:35:56,0.000365027836364,0.001546671628295,4.22831111835509,6.8578346937322,1.93792604661871E-06,1.02898874812605E-05,0.017351707928949,0.028721864852662,5
Blank,08/10/18,22:33:06,0.000435316223777,0.00251297616013,5.78416481886955,4.83530361439916,1.77619933350234E-06,1.45205339578696E-05,0.013917203225314,0.015618551975955,5
L-SVEC,08/10/18,22:35:59,0.027604594480068,0.394138823336762,14.2784267051253,-1.03513923308859,2.19004914033305E-05,0.000315607456033,0.000872266616105,0.0003968574864,5
Wash,08/10/18,22:41:27,0.000440959313559,0.002581484803241,5.87784353006313,4.73114876367124,1.91887629016298E-06,1.6516260511557E-05,0.018584010779959,0.020498292183311,5
Blank,08/10/18,22:44:39,0.000436797069564,0.002554590191248,5.86040333228401,4.75084253621349,2.00068709426343E-06,1.8264098999285E-05,0.023432650974764,0.026101510174998,5
C1.1,08/10/18,22:47:30,0.080175596958211,0.387731391876125,4.83603742712473,5.9979635601416,9.53701000326074E-05,0.000466857771478,0.000185084647172,0.000248623710423,5
Wash,08/10/18,22:52:24,0.000463231724631,0.00256236993808,5.54666030076191,5.10825506677976,3.93291192200072E-06,2.79785052792753E-05,0.021995933640128,0.02573930915241,5
Blank,08/10/18,22:55:36,0.000461814396977,0.002569882867358,5.56437989105683,5.08780304800645,1.80809518466455E-06,1.6539023545383E-05,0.024415238824409,0.0284692434754,5
L-SVEC,08/10/18,22:58:27,0.027309684537655,0.389511537072237,14.2627587877454,-1.0280069675625,1.72292446966914E-05,0.000252911192145,0.000839683865165,0.000382448885534,5
Wash,08/10/18,23:03:27,0.000469729961445,0.002697065781827,5.75304641400003,4.87057397334386,2.20136936705823E-06,1.65755617570556E-05,0.017913292374838,0.020183676233141,5
Blank,08/10/18,23:06:39,0.000465802337184,0.002656374605348,5.71192139733764,4.91715361718403,2.26451758346607E-06,1.59760882101127E-05,0.01738786156255,0.019752134899895,5
C1.1,08/10/18,23:09:30,0.08227862705279,0.398000462926203,4.83722797356861,5.99636456676726,0.000103712980823,0.000501516077582,0.000216070904765,0.000290192363201,5
Wash,08/10/18,23:14:25,0.000483534390333,0.002613419821167,5.41634348147163,5.26263348736266,2.53861253331492E-06,1.91167849980142E-05,0.020557429588747,0.024829119056327,5
Blank,08/10/18,23:17:36,0.00048020643738,0.002623565348632,5.478446712839,5.18850655212346,1.57512013044202E-06,1.80412628402534E-05,0.019966940215427,0.023839969660224,5
L-SVEC,08/10/18,23:20:28,0.027532850689286,0.392461691360109,14.2543060508235,-1.02415597832508,1.40308742678232E-05,0.000201903612169,0.000728931919893,0.000332202130064,5
Wash,08/10/18,23:25:29,0.000493751601429,0.002771792848268,5.61343705218049,5.03043997205886,1.9163598218009E-06,1.61131693308156E-05,0.020728328008464,0.024046381546553,5
Blank,08/10/18,23:28:40,0.000485263483817,0.002714547350427,5.58343145042455,5.06505186358262,2.79248145636728E-06,1.7684109116193E-05,0.018431683406823,0.021489148888391,5
C2.1,08/10/18,23:31:32,0.074161448191131,0.359610064200493,4.84911359408667,5.98042231350447,0.000127255013425,0.000622572290802,0.000216992322986,0.000290697193043,5
Wash,08/10/18,23:36:26,0.000504889344172,0.002698195818209,5.35798114590924,5.3327279997769,2.57382203345911E-06,1.94883999433482E-05,0.016709746611447,0.020217459675195,5
Blank,08/10/18,23:39:37,0.000504158657791,0.002710012199816,5.37511667799708,5.31251618712093,2.53416076230565E-06,1.83881113922706E-05,0.022631069590264,0.027421269060074,5
L-SVEC,08/10/18,23:42:29,0.027973214634173,0.398648807740201,14.251097057818,-1.02269311976182,1.36829812605014E-05,0.0001807668533,0.001084507203802,0.000494354420505,5
Wash,08/10/18,23:47:29,0.000507218700462,0.002812479247793,5.54484267190243,5.11041232330507,2.43479870781984E-06,1.75427157172758E-05,0.021696793044472,0.025451300020926,5
Blank,08/10/18,23:50:42,0.000499332895512,0.002759417053969,5.54021487000782,5.11564961499033,2.20385508976728E-06,1.79503635652965E-05,0.019965106089795,0.02342135068422,5
C2.1,08/10/18,23:53:34,0.077700414286586,0.376770478383898,4.84923643662286,5.98025783437491,0.000128572775617,0.000635276266728,0.000272375260789,0.000364923682675,5
Wash,08/10/18,23:58:28,0.000512659468832,0.002717919706399,5.3147554938187,5.38523639076948,3.05465358583925E-06,2.17760966482619E-05,0.014824809008958,0.018120787312665,5
Blank,09/10/18,00:01:40,0.00051301335628,0.002754588519662,5.36988745970472,5.31895549861776,4.26683987621547E-06,2.45951153727755E-05,0.023837121871883,0.028802160800157,5
L-SVEC,09/10/18,00:04:31,0.027796619558044,0.395701438228724,14.236237743179,-1.0159162892312,1.13070248318365E-05,0.000156848668834,0.00099411220799,0.000453614353945,5
Wash,09/10/18,00:10:01,0.000526919347558,0.002922445651746,5.55745567351058,5.09534354530905,2.40916467030602E-06,1.92017832072825E-05,0.018332799870035,0.021473046925619,5
Blank,09/10/18,00:13:12,0.000525188776524,0.002888380473538,5.48889745581891,5.17612139691698,2.27030685194589E-06,1.8227414509154E-05,0.020031774344702,0.023714425148175,5
7Li ext std ,09/10/18,00:16:04,0.026769869480909,0.392353020095449,14.6564194813236,-1.20487543212897,3.02623493768294E-05,0.000434090903467,0.000727986706957,0.000322657749174,5
Wash,09/10/18,00:20:59,0.000531286788652,0.002959837917892,5.58585771500067,5.06233690991244,1.82498897241456E-06,1.66524366667497E-05,0.019866647013646,0.023260306507229,5
Blank,09/10/18,00:24:09,0.000525549268846,0.002910370451787,5.54850057898019,5.10561187715312,2.09551830344768E-06,1.78022108890456E-05,0.015060275913799,0.017613912018881,5
L-SVEC,09/10/18,00:27:02,0.027237671220098,0.387911669377849,14.2417368859581,-1.01842524875822,1.30392720286201E-05,0.000179983396948,0.00074640030716,0.000340446366172,5
Wash,09/10/18,00:32:01,0.000526302223241,0.002972849485933,5.6591343599137,4.97769415897093,2.28914339097228E-06,1.71345186328313E-05,0.02048010827183,0.023554403591058,5
Blank,09/10/18,00:35:13,0.000524052261359,0.002928864206106,5.5997306210153,5.04615737257267,2.16525102466755E-06,1.74312246812718E-05,0.01906846140415,0.022181041305655,5
7Li ext std ,09/10/18,00:38:06,0.027230247924614,0.399269936283794,14.6627303598546,-1.20767195198843,3.21702258537152E-05,0.000477509531199,0.000790296642853,0.000350126635551,5
Wash,09/10/18,00:43:00,0.000524925802197,0.003006923084504,5.71664448057114,4.91205828342263,2.37804792023995E-06,1.88656426971573E-05,0.021354493631047,0.024247034637874,5
Blank,09/10/18,00:46:12,0.000514464446061,0.002936029460982,5.72038377914712,4.90756003816384,2.14326743668146E-06,1.97319361518036E-05,0.017750864698491,0.020199180265859,5
L-SVEC,09/10/18,00:49:03,0.026983873874157,0.384194859276685,14.2378751779454,-1.01666363407923,8.86516483740722E-06,0.000119531206756,0.000598160469543,0.000272923280043,5
Wash,09/10/18,00:54:02,0.000519841056529,0.003037857439571,5.82974631348315,4.78457901170861,3.72505606099997E-06,2.43079953930059E-05,0.018754321277667,0.020902584379836,5
Blank,09/10/18,00:57:14,0.000550614777376,0.003322610071772,5.9185088738082,4.69167318375908,1.0993272774173E-05,0.00011269450957,0.061760667169549,0.06652177251778,5
Blank,03/07/19,20:17:29,4.06E-04,3.20E-03,7.89E+00,2.82E+00,2.69E-06,2.17E-05,2.27E-02,1.87E-02,6
L-SVEC,03/07/19,20:20:19,2.69E-02,3.95E-01,1.47E+01,-1.22E+00,2.34E-05,2.96E-04,2.46E-03,1.09E-03,6
Wash,03/07/19,20:25:08,4.12E-04,3.27E-03,7.88E+00,2.83E+00,3.40E-06,4.77E-05,2.46E-02,2.02E-02,6
Blank,03/07/19,20:28:20,4.29E-04,3.50E-03,7.89E+00,2.82E+00,1.60E-05,2.38E-04,5.10E-02,4.11E-02,6
C2.3,03/07/19,20:31:11,7.67E-02,3.85E-01,5.01E+00,5.76E+00,1.23E-04,6.02E-04,3.68E-04,4.76E-04,6
Wash,03/07/19,20:36:05,4.47E-04,3.47E-03,7.59E+00,3.07E+00,9.65E-06,1.28E-04,1.91E-02,1.64E-02,6
Blank,03/07/19,20:39:15,4.29E-04,3.28E-03,7.62E+00,3.05E+00,1.49E-06,1.64E-05,2.45E-02,2.09E-02,6
L-SVEC,03/07/19,20:42:05,2.63E-02,3.85E-01,1.47E+01,-1.20E+00,1.45E-05,2.02E-04,1.07E-03,4.73E-04,6
Wash,03/07/19,20:46:53,4.39E-04,3.35E-03,7.63E+00,3.03E+00,1.39E-06,1.08E-05,2.64E-02,2.10E-02,6
Blank,03/07/19,20:50:04,4.36E-04,3.34E-03,7.67E+00,3.01E+00,1.97E-06,1.26E-05,2.56E-02,2.18E-02,6
C2.3,03/07/19,20:52:55,7.81E-02,3.91E-01,5.01E+00,5.77E+00,1.09E-04,5.32E-04,3.61E-04,4.68E-04,6
Wash,03/07/19,20:57:50,4.54E-04,3.45E-03,7.52E+00,3.13E+00,7.50E-06,7.74E-05,4.90E-02,4.21E-02,6
Blank,03/07/19,21:01:02,4.48E-04,3.39E-03,7.55E+00,3.11E+00,3.90E-06,2.11E-05,4.14E-02,3.54E-02,6
L-SVEC,03/07/19,21:03:52,2.66E-02,3.89E-01,1.47E+01,-1.20E+00,2.35E-05,3.40E-04,1.38E-03,6.12E-04,6
Wash,03/07/19,21:08:41,4.59E-04,3.47E-03,7.56E+00,3.10E+00,1.71E-06,1.48E-05,2.08E-02,1.79E-02,6
Blank,03/07/19,21:11:52,4.56E-04,3.43E-03,7.51E+00,3.14E+00,1.65E-06,1.24E-05,2.04E-02,1.76E-02,6
8.1,03/07/19,21:14:42,7.71E-02,3.87E-01,5.01E+00,5.77E+00,1.86E-04,9.40E-04,3.34E-04,4.32E-04,6
Wash,03/07/19,21:19:37,4.81E-04,3.50E-03,7.28E+00,3.34E+00,2.24E-06,1.62E-05,1.91E-02,1.71E-02,6
Blank,03/07/19,21:22:47,4.81E-04,3.56E-03,7.39E+00,3.24E+00,1.78E-06,1.83E-05,1.93E-02,1.70E-02,6
L-SVEC,03/07/19,21:25:38,2.66E-02,3.89E-01,1.46E+01,-1.20E+00,1.21E-05,1.56E-04,9.02E-04,4.00E-04,6
Wash,03/07/19,21:30:27,4.89E-04,3.69E-03,7.43E+00,3.21E+00,8.68E-06,1.26E-04,2.72E-02,2.40E-02,6
Blank,03/07/19,21:33:38,4.77E-04,3.55E-03,7.44E+00,3.20E+00,2.17E-06,1.43E-05,2.33E-02,2.04E-02,6
8.1,03/07/19,21:36:29,7.91E-02,3.96E-01,5.01E+00,5.77E+00,5.78E-05,2.76E-04,2.48E-04,3.21E-04,6
Wash,03/07/19,21:41:23,4.98E-04,3.62E-03,7.22E+00,3.39E+00,5.25E-06,2.54E-05,2.92E-02,2.63E-02,6
Blank,03/07/19,21:44:34,5.05E-04,3.72E-03,7.31E+00,3.31E+00,5.44E-06,5.89E-05,3.14E-02,2.74E-02,6
L-SVEC,03/07/19,21:47:25,2.62E-02,3.84E-01,1.46E+01,-1.19E+00,2.78E-05,4.02E-04,1.04E-03,4.61E-04,6
Wash,03/07/19,21:53:00,4.63E-04,3.53E-03,7.63E+00,3.04E+00,4.38E-06,1.52E-05,5.02E-02,4.31E-02,6
Blank,03/07/19,21:56:12,4.94E-04,3.65E-03,7.37E+00,3.26E+00,2.64E-06,1.50E-05,2.13E-02,1.88E-02,6
8.2,03/07/19,21:59:02,7.70E-02,3.85E-01,5.00E+00,5.78E+00,1.32E-04,6.64E-04,3.77E-04,4.91E-04,6
Wash,03/07/19,22:03:55,5.01E-04,3.66E-03,7.31E+00,3.32E+00,7.28E-06,3.92E-05,3.35E-02,2.97E-02,6
Blank,03/07/19,22:07:07,4.86E-04,3.63E-03,7.48E+00,3.16E+00,7.73E-06,4.43E-05,3.94E-02,3.43E-02,6
L-SVEC,03/07/19,22:09:57,2.58E-02,3.78E-01,1.46E+01,-1.19E+00,2.25E-05,3.09E-04,8.87E-04,3.94E-04,6
Wash,03/07/19,22:14:46,5.16E-04,3.79E-03,7.36E+00,3.27E+00,1.83E-06,1.23E-05,2.10E-02,1.86E-02,6
Blank,03/07/19,22:17:57,5.09E-04,3.76E-03,7.38E+00,3.25E+00,2.15E-06,1.83E-05,2.00E-02,1.76E-02,6
8.2,03/07/19,22:20:47,7.78E-02,3.89E-01,5.00E+00,5.79E+00,1.65E-04,8.19E-04,2.98E-04,3.88E-04,6
Wash,03/07/19,22:25:41,5.35E-04,3.82E-03,7.13E+00,3.48E+00,2.30E-06,1.81E-05,1.96E-02,1.79E-02,6
Blank,03/07/19,22:28:53,5.37E-04,3.85E-03,7.17E+00,3.44E+00,2.12E-06,1.19E-05,2.54E-02,2.30E-02,6
L-SVEC,03/07/19,22:31:43,2.65E-02,3.87E-01,1.46E+01,-1.19E+00,2.56E-05,3.37E-04,1.79E-03,7.95E-04,6
Wash,03/07/19,22:36:32,5.37E-04,3.92E-03,7.30E+00,3.32E+00,2.42E-06,1.70E-05,1.45E-02,1.29E-02,6
Blank,03/07/19,22:39:44,5.32E-04,3.90E-03,7.34E+00,3.29E+00,2.39E-06,1.86E-05,1.90E-02,1.69E-02,6
8.3a,03/07/19,22:42:34,7.81E-02,3.90E-01,4.99E+00,5.79E+00,4.69E-05,2.21E-04,2.49E-04,3.24E-04,6
Wash,03/07/19,22:47:28,5.31E-04,3.83E-03,7.22E+00,3.40E+00,4.85E-06,1.97E-05,3.80E-02,3.42E-02,6
Blank,03/07/19,22:50:38,5.49E-04,3.94E-03,7.16E+00,3.45E+00,2.30E-06,1.73E-05,1.44E-02,1.30E-02,6
L-SVEC,03/07/19,22:53:28,2.66E-02,3.88E-01,1.46E+01,-1.18E+00,1.08E-05,1.42E-04,8.57E-04,3.81E-04,6
Wash,03/07/19,22:58:26,5.54E-04,4.01E-03,7.23E+00,3.39E+00,3.10E-06,2.65E-05,1.47E-02,1.32E-02,6
Blank,03/07/19,23:01:37,5.53E-04,4.01E-03,7.25E+00,3.37E+00,2.70E-06,1.29E-05,1.91E-02,1.71E-02,6
8.3a,03/07/19,23:04:28,7.89E-02,3.94E-01,4.99E+00,5.79E+00,1.22E-04,6.14E-04,3.44E-04,4.48E-04,6
